concentration,electric_field,gap_mm,pressure,ne,ni,CF4,ErrCF4,Ar_dbleStar,ErrAr_dbleStar,CF3,ErrCF3,Ar_3rd,ErrAr_3rd,Ar_696,ErrAr_696,Ar_727,ErrAr_727,Ar_750,ErrAr_750,Ar_763,ErrAr_763,Ar_772,ErrAr_772,Ar_794,ErrAr_794
1.0,48.1,0.0638,1.0,108.64,107.78,0.5062592047128129,0.06826397723762577,217.59941089837997,1.415252657863223,0.156480117820324,0.03795200318131131,0.0,0.0,114.82879234167893,1.0280885449046702,114.82879234167893,1.0280885449046702,130.1362297496318,1.0944709321890522,130.1362297496318,1.0944709321890522,114.82879234167893,1.0280885449046702,122.12812960235641,1.060261458025179
1.0,54.8,0.05,1.0,88.69,87.78,0.49611004622843613,0.07479140354843612,194.04667944525877,1.4791621331476037,0.09020182658698839,0.03189116162753625,0.0,0.0,103.95760514150412,1.0826567941511154,103.95760514150412,1.0826567941511154,117.4315029879355,1.150681106365224,117.4315029879355,1.150681106365224,103.95760514150412,1.0826567941511154,110.49723756906077,1.116190656963769
1.0,59.3,0.0456,1.0,94.61,93.72,0.5813338970510517,0.07838704668740791,176.5986682168904,1.3662343204360237,0.1691153155057605,0.042278828876440126,0.0,0.0,94.14438220061304,0.9975362430430653,94.14438220061304,0.9975362430430653,107.31423739562415,1.0650258540119184,107.31423739562415,1.0650258540119184,94.14438220061304,0.9975362430430653,100.49677623929817,1.0306413058449555
1.0,65.8,0.0393,1.0,86.17,85.24,0.580248346292213,0.08205950808710079,164.59324590924916,1.3820633758964123,0.08123476848090982,0.030703856458913666,0.0,0.0,88.97528142044796,1.01614723249241,88.97528142044796,1.01614723249241,100.80074271788325,1.081567975367971,100.80074271788325,1.081567975367971,88.97528142044796,1.01614723249241,94.61529534640826,1.0478584700111242
1.0,65.8,0.1059,0.05,112.09,106.23,1.1687037202248194,0.10211011813952714,26.773128735837272,0.48872677044526136,0.1784280488892854,0.0398977246409098,4.184137746453742,0.19320552973242675,15.5053974484789,0.37192726533456744,15.5053974484789,0.37192726533456744,16.522437327147827,0.38393139069230103,16.522437327147827,0.38393139069230103,15.5053974484789,0.37192726533456744,15.951467570702114,0.37723926330388036
1.0,65.8,0.1059,0.05,112.09,106.23,1.1687037202248194,0.10211011813952714,26.773128735837272,0.48872677044526136,0.1784280488892854,0.0398977246409098,4.184137746453742,0.19320552973242675,15.5053974484789,0.37192726533456744,15.5053974484789,0.37192726533456744,16.522437327147827,0.38393139069230103,16.522437327147827,0.38393139069230103,15.5053974484789,0.37192726533456744,15.951467570702114,0.37723926330388036
1.0,81.1,0.0298,1.0,103.19,102.21,0.6008334140905126,0.07630591989545316,134.27657718771198,1.1407259594582546,0.11629033821106696,0.03357012903515606,0.0,0.0,73.48580288787673,0.8438843162988923,73.48580288787673,0.8438843162988923,83.18635526698324,0.8978571428937276,83.18635526698324,0.8978571428937276,73.48580288787673,0.8438843162988923,77.98236263203799,0.8693194332818522
1.0,97.9,0.6667,10.0,52.1,87.72,0.8445297504798465,0.12731765030155084,5565.335892514395,10.33538904207036,0.15355086372360843,0.05428842849800749,0.0,0.0,1611.9385796545105,5.562312481955646,1611.9385796545105,5.562312481955646,1918.7715930902111,6.068659607023264,1918.7715930902111,6.068659607023264,1611.9385796545105,5.562312481955646,1750.767754318618,5.796894652042872
1.0,100.0,0.1112,0.05,108.07,101.06,4.5155917460904975,0.20441123377787104,21.356528176182106,0.44454195056775475,0.16655871194596097,0.0392582648942286,4.811696122883316,0.21100683355216768,12.019987045433517,0.33350275360303694,12.019987045433517,0.33350275360303694,12.769501249190341,0.3437434185436608,12.769501249190341,0.3437434185436608,12.019987045433517,0.33350275360303694,12.325344684001111,0.33771236403987526
1.0,100.0,0.1112,0.05,108.07,101.06,4.5155917460904975,0.20441123377787104,21.356528176182106,0.44454195056775475,0.16655871194596097,0.0392582648942286,4.811696122883316,0.21100683355216768,12.019987045433517,0.33350275360303694,12.019987045433517,0.33350275360303694,12.769501249190341,0.3437434185436608,12.769501249190341,0.3437434185436608,12.019987045433517,0.33350275360303694,12.325344684001111,0.33771236403987526
1.0,104.3,0.4769,10.0,75.38,107.52,0.7827009816927567,0.10189898843020176,3999.8938710533303,7.28443995211279,0.11939506500397984,0.03979835500132661,0.0,0.0,1220.1910321040064,4.023331781211122,1220.1910321040064,4.023331781211122,1444.2027062881402,4.377095383879285,1444.2027062881402,4.377095383879285,1220.1910321040064,4.023331781211122,1320.7349429556912,4.185812470811668
1.0,104.4,0.57,10.0,175.34,248.13,0.8383711645945021,0.0691476882227794,3934.464469031596,4.736988307374433,0.1311737196304323,0.027351611288426593,0.0,0.0,1200.3478955172807,2.616453775840774,1200.3478955172807,2.616453775840774,1424.7747233945477,2.850575838874933,1424.7747233945477,2.850575838874933,1200.3478955172807,2.616453775840774,1302.207140412912,2.7252072465049437
1.0,111.0,0.0204,1.0,103.88,102.89,0.548710050057759,0.07267842159482817,108.86599922988064,1.0237175793295465,0.11551790527531768,0.033347146853463176,0.0,0.0,60.54100885637274,0.7634117787026123,60.54100885637274,0.7634117787026123,68.43473238351945,0.8116565844524967,68.43473238351945,0.8116565844524967,60.54100885637274,0.7634117787026123,64.41085868309588,0.7874329321734721
1.0,111.0,0.3486,10.0,105.83,133.66,0.7086837380704905,0.08183174938906158,2968.043087971275,5.2957893592775065,0.10394028158367193,0.03133917405608429,0.0,0.0,952.2630634035718,2.9996740876286316,952.2630634035718,2.9996740876286316,1124.5299064537467,3.259726077812265,1124.5299064537467,3.259726077812265,952.2630634035718,2.9996740876286316,1029.8875555135594,3.119539629782209
1.0,114.6,0.2986,10.0,97.01,117.33,0.5669518606329245,0.07644777329239937,2608.236264302649,5.1851964160511885,0.1340068034223276,0.037166800076940405,0.0,0.0,851.7987836305535,2.963195158989407,851.7987836305535,2.963195158989407,1007.1642098752706,3.2221213304610754,1007.1642098752706,3.2221213304610754,851.7987836305535,2.963195158989407,922.8223894443871,3.0842587756342144
1.0,118.2,0.2598,10.0,92.63,109.29,0.6045557594731729,0.08078716154105454,2387.0128468098887,5.076349863539769,0.10795638562020944,0.03413880665193112,0.0,0.0,802.6125445320091,2.943588785158605,802.6125445320091,2.943588785158605,947.392853287272,3.19807923922018,947.392853287272,3.19807923922018,802.6125445320091,2.943588785158605,868.4335528446508,3.061910310842329
1.0,123.3,0.0179,1.0,101.31,100.27,0.5034053893988747,0.07049085409676094,96.78215378541111,0.9773980846846532,0.138189714736946,0.03693275478011984,0.03948277563912743,0.019741387819563715,54.32829927943934,0.7322963968410386,54.32829927943934,0.7322963968410386,61.593129997038794,0.7797223436237882,61.593129997038794,0.7797223436237882,54.32829927943934,0.7322963968410386,57.792912841772775,0.7552854776942558
1.0,125.9,0.1971,10.0,111.44,125.17,0.5832735104091888,0.07234617505651965,1930.4289303661164,4.162041028168198,0.08973438621679827,0.028376504488230255,0.0,0.0,675.951184493898,2.462845197187142,675.951184493898,2.462845197187142,793.3776022972003,2.668206367211771,793.3776022972003,2.668206367211771,675.951184493898,2.462845197187142,729.3880114860015,2.5583429309728465
1.0,131.3,0.1627,10.0,112.21,123.55,0.6060065947776491,0.07348909412026844,1702.4953212726139,3.8951768672923763,0.13367792531859907,0.0345154919009662,0.0,0.0,611.3180643436414,2.3340912657283397,611.3180643436414,2.3340912657283397,716.9058016219589,2.527640272529441,716.9058016219589,2.527640272529441,611.3180643436414,2.3340912657283397,659.2460565012032,2.423862552587622
1.0,150.4,0.0969,10.0,105.18,109.71,0.5894656778855295,0.07486221595371563,1203.356151359574,3.382443165244788,0.12359764213728845,0.034279818173264774,0.0,0.0,465.2880775812892,2.1032668601238678,465.2880775812892,2.1032668601238678,541.0914622551816,2.268134253850305,541.0914622551816,2.268134253850305,465.2880775812892,2.1032668601238678,500.2947328389427,2.180953379260441
1.0,152.0,0.0146,1.0,109.42,108.29,0.7676841528057028,0.08376120809643282,82.05081337963809,0.8659505454121492,0.1370864558581612,0.035395570701950436,0.12794735880095046,0.034195370012556583,46.81045512703345,0.6540682630262434,46.81045512703345,0.6540682630262434,52.741729117163224,0.694270683067399,52.741729117163224,0.694270683067399,46.81045512703345,0.6540682630262434,49.53390605008225,0.672826259159421
1.0,168.8,0.0129,1.0,106.21,105.07,0.6119951040391677,0.07590865029939318,78.11882120327654,0.8576204657226911,0.15064494868656436,0.03766123717164109,0.1318143301007438,0.03522886156457906,44.21429243950664,0.6452063534134946,44.21429243950664,0.6452063534134946,49.882308633838626,0.6853155215169136,49.882308633838626,0.6853155215169136,44.21429243950664,0.6452063534134946,47.02946991808681,0.6654299400841587
1.0,172.3,0.0618,10.0,92.59,94.79,0.3996111891132952,0.06569567480611534,915.57403607301,3.1445948017080965,0.14040393131007667,0.03894104412424656,0.0,0.0,378.7774057673615,2.0225999425942547,378.7774057673615,2.0225999425942547,437.27184361162114,2.1731700682904656,437.27184361162114,2.1731700682904656,378.7774057673615,2.0225999425942547,406.0373690463333,2.094117087184691
1.0,182.3,0.05,10.0,71.34,72.24,0.3924866834875245,0.0741730112437508,833.9220633585646,3.418977003091277,0.07008690776562938,0.03134381801934104,0.0,0.0,353.02775441547516,2.2245279797037694,353.02775441547516,2.2245279797037694,408.28427249789735,2.39229522211274,408.28427249789735,2.39229522211274,353.02775441547516,2.2245279797037694,378.3291281188674,2.3028642473023906
1.0,197.4,0.0416,10.0,98.8,99.79,0.5566801619433198,0.07506273772364032,709.9797570850203,2.680677140203633,0.12145748987854252,0.03506175723823638,0.0,0.0,309.60526315789474,1.7702136904044354,309.60526315789474,1.7702136904044354,356.3157894736842,1.899061640950711,356.3157894736842,1.899061640950711,309.60526315789474,1.7702136904044354,331.3663967611336,1.8313685861650137
1.0,199.5,0.0404,10.0,116.4,117.71,0.36082474226804123,0.05567646648116718,680.9965635738831,2.4187777784154507,0.1374570446735395,0.034364261168384876,0.0,0.0,297.9639175257732,1.5999460835142822,297.9639175257732,1.5999460835142822,343.40206185567007,1.717611578571397,343.40206185567007,1.717611578571397,297.9639175257732,1.5999460835142822,319.3384879725086,1.656338673234162
1.0,208.1,0.0107,1.0,101.78,100.55,0.7761839261151503,0.08732751441654145,70.42640990371389,0.8318337782871577,0.1375515818431912,0.036762206590429766,0.22597759874238554,0.04711958659179327,40.381214383965414,0.6298809363263748,40.381214383965414,0.6298809363263748,45.3134211043427,0.6672401983238219,45.3134211043427,0.6672401983238219,40.381214383965414,0.6298809363263748,42.65081548437807,0.6473400043241947
1.0,223.9,0.0299,10.0,111.53,111.75,0.3855464897337039,0.05879528848114409,575.836097910876,2.2722368152226773,0.1075943692280104,0.031059819018539894,0.0,0.0,261.50811440867926,1.5312522276938414,261.50811440867926,1.5312522276938414,300.8428225589527,1.6423812420284958,300.8428225589527,1.6423812420284958,261.50811440867926,1.5312522276938414,280.0771092979467,1.5846850346918864
1.0,226.2,0.0291,10.0,125.39,125.79,0.5423079990429859,0.06576450475504682,553.9277454342451,2.1018180059206655,0.10367652922880613,0.028754695553584727,0.0,0.0,251.45545896801977,1.4161168259455899,251.45545896801977,1.4161168259455899,289.01826301937956,1.5182077083392034,289.01826301937956,1.5182077083392034,251.45545896801977,1.4161168259455899,268.8093149373953,1.4641673085641078
1.0,231.0,0.0096,1.0,97.97,96.72,0.694090027559457,0.08417077933280924,62.23333673573543,0.7970122370639979,0.13269368173930796,0.03680260564932111,0.24497295090333776,0.05000489420808774,35.337348167806475,0.6005793889294947,35.337348167806475,0.6005793889294947,40.073491885271004,0.6395610982064118,40.073491885271004,0.6395610982064118,35.337348167806475,0.6005793889294947,37.66459120138818,0.6200405245886471
1.0,251.2,0.0227,10.0,109.4,109.36,0.4753199268738574,0.06591501417667256,481.43510054844603,2.097781322415861,0.18281535648994515,0.04087875644423747,0.0,0.0,223.20840950639854,1.4283893894079778,223.20840950639854,1.4283893894079778,257.2669104204753,1.5334983198814724,257.2669104204753,1.5334983198814724,223.20840950639854,1.4283893894079778,239.15904936014624,1.4785456852355208
1.0,259.2,0.0211,10.0,100.27,99.95,0.47870748977760047,0.06909547452154692,452.4483893487584,2.1242176634345022,0.12964994514810013,0.03595842500712067,0.0,0.0,213.85259798543933,1.4603997766310144,213.85259798543933,1.4603997766310144,244.80901565772416,1.5625293954597197,244.80901565772416,1.5625293954597197,213.85259798543933,1.4603997766310144,228.42325720554504,1.5093315577853885
1.0,281.8,0.0175,10.0,109.63,109.29,0.3922284046337681,0.05981427095048801,409.1398339870474,1.931840093753635,0.10033749885980116,0.030252894192788468,0.0,0.0,197.53717048253216,1.3423312698456376,197.53717048253216,1.3423312698456376,226.2336951564353,1.4365274775022083,226.2336951564353,1.4365274775022083,197.53717048253216,1.3423312698456376,211.39286691599017,1.3886105397827537
1.0,284.8,0.008,1.0,87.39,85.93,0.7209062821833162,0.09082565434481946,56.34511957889919,0.8029662337955754,0.125872525460579,0.03795199439701796,0.5149330587023687,0.07676168820802574,32.44078269824923,0.6092770116477463,32.44078269824923,0.6092770116477463,36.62890490902849,0.6474125259098586,36.62890490902849,0.6474125259098586,32.44078269824923,0.6092770116477463,34.248769882137545,0.6260249166536185
1.0,297.0,0.0156,10.0,110.72,110.28,0.4877167630057804,0.06636984490922629,379.70556358381504,1.8518697676711813,0.06322254335260116,0.02389587528056892,0.0,0.0,184.72723988439307,1.2916725553658488,184.72723988439307,1.2916725553658488,211.76842485549133,1.3829853021189014,211.76842485549133,1.3829853021189014,184.72723988439307,1.2916725553658488,197.7601156069364,1.3364610775356875
1.0,316.2,0.0074,1.0,84.37,82.66,0.9007941211331041,0.10332817218301941,52.77942396586464,0.7909304549343544,0.16593575915609812,0.044348197069739734,0.8296787957804906,0.09916558332749502,31.08924973331753,0.6070313157426516,31.08924973331753,0.6070313157426516,34.79909920587887,0.6422290948983793,34.79909920587887,0.6422290948983793,31.08924973331753,0.6070313157426516,32.86713286713287,0.6241469975432777
1.0,316.2,0.0137,10.0,104.04,103.48,0.5478662053056517,0.0725666516269776,346.9723183391003,1.8261953902617085,0.18262206843521722,0.04189637585102531,0.0,0.0,169.8481353325644,1.277703898534967,169.8481353325644,1.277703898534967,194.57900807381776,1.3675645068690818,194.57900807381776,1.3675645068690818,169.8481353325644,1.277703898534967,181.78585159554018,1.32184297639468
1.0,340.3,0.0118,10.0,102.93,102.22,0.5149130477023219,0.07072874661692916,320.42164577868454,1.7643711059692557,0.17487612940833575,0.041218698990763476,0.0,0.0,160.5362867968522,1.2488653620302275,160.5362867968522,1.2488653620302275,182.7941319343243,1.3326316960400677,182.7941319343243,1.3326316960400677,160.5362867968522,1.2488653620302275,171.21344603128338,1.2897274635582214
1.0,351.1,0.0112,10.0,109.45,108.68,0.38373686614892644,0.05921188395073422,312.61763362265873,1.69004727342485,0.14618547281863864,0.03654636820465966,0.0,0.0,156.21745089081773,1.1946945718727822,156.21745089081773,1.1946945718727822,179.35130196436728,1.2801014334394432,179.35130196436728,1.2801014334394432,156.21745089081773,1.1946945718727822,167.37322978529008,1.2366167234976566
1.0,354.8,0.0108,10.0,81.69,80.89,0.29379360998898274,0.05997036951360455,305.41069898396375,1.9335600993133242,0.11017260374586853,0.03672420124862284,0.0,0.0,155.15975027543152,1.3781772859833152,155.15975027543152,1.3781772859833152,176.72909780878933,1.4708540551232505,176.72909780878933,1.4708540551232505,155.15975027543152,1.3781772859833152,165.8832170400294,1.4250062744127387
1.0,366.1,0.0103,10.0,107.79,107.09,0.5473606085907783,0.07126028154623441,291.0752388904351,1.6432869082399435,0.13915947676036738,0.035930822397322724,0.0,0.0,147.11939883106038,1.1682767526754998,147.11939883106038,1.1682767526754998,167.33463215511642,1.2459587969269434,167.33463215511642,1.2459587969269434,147.11939883106038,1.1682767526754998,156.98116708414508,1.2067978862168383
1.0,389.9,0.006,1.0,63.32,61.7,0.7580543272267846,0.10941571747118618,45.041061276058116,0.8434005004939159,0.20530638029058748,0.0569417447167402,0.9791535060012634,0.12435261961484224,25.994946304485154,0.6407284515192923,25.994946304485154,0.6407284515192923,29.200884396715097,0.6790903348073278,29.200884396715097,0.6790903348073278,25.994946304485154,0.6407284515192923,27.732154137713202,0.6617917510978194
1.0,389.9,0.009,10.0,88.79,87.94,0.5518639486428651,0.07883770694898073,280.7410744453204,1.7781604682392642,0.09010023651312084,0.03185524411246976,0.0,0.0,144.1491158914292,1.2741599897076819,144.1491158914292,1.2741599897076819,164.6469196981642,1.3617418260247338,164.6469196981642,1.3617418260247338,144.1491158914292,1.2741599897076819,154.29665502871944,1.3182452878386783
1.0,389.9,0.0093,10.0,98.72,97.97,0.5470016207455429,0.07443749218344342,275.56726094003244,1.670749102108524,0.1620745542949757,0.04051863857374392,0.0,0.0,140.63006482982172,1.1935387267954194,140.63006482982172,1.1935387267954194,161.18314424635332,1.2777833898882884,161.18314424635332,1.2777833898882884,140.63006482982172,1.1935387267954194,150.49635332252836,1.2346970627386695
1.0,398.1,0.0086,10.0,94.85,94.0,0.5482340537691092,0.07602638430076941,268.78228782287823,1.6833780326067354,0.09488666315234581,0.0316288877174486,0.0,0.0,137.89140748550344,1.2057296331212262,137.89140748550344,1.2057296331212262,157.50131787032157,1.2886157299301944,157.50131787032157,1.2886157299301944,137.89140748550344,1.2057296331212262,147.67527675276753,1.2477719806460945
1.0,423.9,0.008,10.0,95.94,95.16,0.45861997081509276,0.06913956202533666,250.11465499270378,1.6146177127981045,0.2188868042526579,0.047765016624513656,0.0,0.0,128.71586408171774,1.158286997609723,128.71586408171774,1.158286997609723,147.16489472587034,1.2385178066414053,147.16489472587034,1.2385178066414053,128.71586408171774,1.158286997609723,137.7006462372316,1.1980312103095965
1.0,432.9,0.0077,10.0,94.12,93.31,0.4143646408839779,0.06635144494685931,243.76328091797703,1.6093228736803291,0.21249468763280918,0.04751525664045452,0.0,0.0,126.61495962600934,1.1598492638133975,126.61495962600934,1.1598492638133975,144.8788780280493,1.240685131916277,144.8788780280493,1.240685131916277,126.61495962600934,1.1598492638133975,135.31661708457287,1.199042582207045
1.0,446.7,0.007,10.0,77.95,77.14,0.6286080821039127,0.08980115458627325,239.33290570878768,1.7522382120809619,0.14111610006414368,0.042548105071910196,0.0,0.0,123.50224502886465,1.2587206769226824,123.50224502886465,1.2587206769226824,141.52661962796665,1.3474448754843753,141.52661962796665,1.3474448754843753,123.50224502886465,1.2587206769226824,132.53367543296986,1.3039323533857712
1.0,480.6,0.0065,10.0,112.19,111.33,0.41001871824583297,0.06045396187828923,218.691505481772,1.3961718684603868,0.09804795436313397,0.029562570553127727,0.0,0.0,115.6074516445316,1.0151163902314244,115.6074516445316,1.0151163902314244,131.22381673945983,1.0815068105962504,131.22381673945983,1.0815068105962504,115.6074516445316,1.0151163902314244,122.95213477137,1.0468656811867763
1.0,490.8,0.0062,10.0,109.39,108.57,0.5302129993600878,0.06962037760182749,220.79714781972757,1.4207181161096838,0.09141603437242893,0.02890828832771167,0.0,0.0,116.11664685985922,1.0302875026201221,116.11664685985922,1.0302875026201221,132.70865709845506,1.1014399284042347,132.70865709845506,1.1014399284042347,116.11664685985922,1.0302875026201221,124.19782429838193,1.0655361361794247
1.0,501.2,0.0056,10.0,72.17,71.26,0.4156851877511431,0.07589338471735708,213.87002909796314,1.7214587147719542,0.13856172925038104,0.043817066096277946,0.0,0.0,112.7615352639601,1.2499773325585601,112.7615352639601,1.2499773325585601,128.97325758625468,1.3368155294656878,128.97325758625468,1.3368155294656878,112.7615352639601,1.2499773325585601,120.0360260496051,1.2896665980701008
1.0,533.7,0.0046,1.0,40.45,38.76,0.7169344870210136,0.1331313920181583,40.56860321384425,1.0014649740681876,0.19777503090234858,0.06992403275021483,1.6810877626699627,0.203861835630045,23.856613102595794,0.7679715484306089,23.856613102595794,0.7679715484306089,26.18046971569839,0.804506308789764,26.18046971569839,0.804506308789764,23.856613102595794,0.7679715484306089,24.969097651421507,0.7856736010912585
1.0,533.7,0.0055,10.0,97.41,96.51,0.4106354583718304,0.06492716682411209,199.48670567703522,1.4310513165569552,0.07186120521507032,0.02716098255892199,0.0,0.0,106.66256031208295,1.0464156600613495,106.66256031208295,1.0464156600613495,120.62416589672519,1.1127955748218252,120.62416589672519,1.1127955748218252,106.66256031208295,1.0464156600613495,113.46884303459605,1.0792859951193732
1.0,562.3,0.0046,10.0,70.07,69.17,0.6993006993006994,0.0999000999000999,189.59611816754676,1.6449346989040137,0.171257314114457,0.049437728202337015,0.0,0.0,100.68502925645784,1.1987162467266281,100.68502925645784,1.1987162467266281,114.97074354217213,1.2809365304590767,114.97074354217213,1.2809365304590767,100.68502925645784,1.1987162467266281,107.37833594976453,1.237919134705377
1.0,568.3,0.005,10.0,104.33,103.38,0.5750982459503499,0.07424486429996006,185.3158247867344,1.3327590791392951,0.10543467842423081,0.031789751656813955,0.0,0.0,99.11818268954279,0.9747024589290688,99.11818268954279,0.9747024589290688,112.57548164478098,1.0387649881063037,112.57548164478098,1.0387649881063037,99.11818268954279,0.9747024589290688,105.56886801495256,1.0059197352204865
1.0,592.6,0.0047,10.0,109.64,108.67,0.37395111273257936,0.05840135203787713,180.71871579715432,1.2838581798430724,0.10944910616563298,0.031595235453646064,0.0,0.0,96.59795695001824,0.9386408634121728,96.59795695001824,0.9386408634121728,110.00547245530828,1.0016653064422953,110.00547245530828,1.0016653064422953,96.59795695001824,0.9386408634121728,102.81831448376505,0.9683909600339213
1.0,657.9,0.004,10.0,103.92,102.99,0.5773672055427251,0.07453778572377631,164.40531177829098,1.2577906253812168,0.16358737490377212,0.039675766220339304,0.0,0.0,87.98113933795227,0.920121591240515,87.98113933795227,0.920121591240515,100.07698229407237,0.9813355491902973,100.07698229407237,0.9813355491902973,87.98113933795227,0.920121591240515,93.64896073903002,0.9492965708343745
1.0,730.5,0.0036,1.0,21.13,19.55,0.6152389966871746,0.17063659609389442,32.70231897775675,1.2440548441168875,0.14197823000473261,0.08197116931229897,2.69758637008992,0.3573040433161737,20.113582584003787,0.975652064746252,20.113582584003787,0.975652064746252,21.391386654046382,1.0061661914561904,21.391386654046382,1.0061661914561904,20.113582584003787,0.975652064746252,20.681495504022717,0.9893300975090806
1.0,761.8,0.0032,10.0,99.04,98.12,0.5452342487883683,0.07419698332339998,144.093295638126,1.206192354621013,0.12116316639741517,0.03497679336770754,0.0,0.0,79.58400646203553,0.8964118388298882,79.58400646203553,0.8964118388298882,89.91316639741518,0.9528100519659596,89.91316639741518,0.9528100519659596,79.58400646203553,0.8964118388298882,84.7435379644588,0.9250133058274258
1.0,882.0,0.0026,10.0,95.21,94.21,0.48314252704547844,0.07123547928920564,130.65854427055982,1.1714604342904054,0.06301859048419284,0.02572723183261399,0.0,0.0,72.219304694885,0.8709342481515757,72.219304694885,0.8709342481515757,82.47032874698037,0.93069542765994,82.47032874698037,0.93069542765994,72.219304694885,0.8709342481515757,77.32381052410462,0.9011878781267781
1.0,1021.2,0.0022,10.0,87.65,86.66,0.6274957216200798,0.08461150584250614,114.22703936109525,1.1415856475846196,0.12549914432401596,0.037839415748492866,0.022818026240730177,0.016134781088112893,65.28237307472904,0.8630222771969169,65.28237307472904,0.8630222771969169,73.38277239018825,0.9150000071084277,73.38277239018825,0.9150000071084277,65.28237307472904,0.8630222771969169,69.36679977181973,0.8896104364914056
1.0,1182.3,0.0018,10.0,82.01,81.0,0.4999390318253871,0.07807735931511825,101.47542982563101,1.112364304041018,0.21948542860626752,0.051733211646375864,0.012193634922570418,0.012193634922570418,57.12717961224241,0.8346184591463285,57.12717961224241,0.8346184591463285,65.1262041214486,0.8911370023457365,65.1262041214486,0.8911370023457365,57.12717961224241,0.8346184591463285,61.13888550176807,0.8634264585831231
2.0,4.5,0.57,0.05,143.69,142.86,1.0508734080311783,0.08551886510852884,125.158326953859,0.9332899778267221,0.2505393555571021,0.04175655925951702,0.0,0.0,69.8239265084557,0.6970900139128963,69.8239265084557,0.6970900139128963,79.39313800542836,0.743324096197018,79.39313800542836,0.743324096197018,69.8239265084557,0.6970900139128963,74.59809311712715,0.7205275493104906
2.0,18.1,0.57,1.0,101.24,106.39,1.185302252074279,0.10820279682045954,845.0118530225208,2.8890518231435,0.2173054128802845,0.046329669694028346,0.0,0.0,355.7289608850257,1.8744917943829114,355.7289608850257,1.8744917943829114,410.6677202686685,2.014045211526343,410.6677202686685,2.014045211526343,355.7289608850257,1.8744917943829114,381.1240616357171,1.940247425322588
2.0,45.3,0.05,0.2,110.82,109.47,1.353546291283162,0.11051659189601057,64.64537087168381,0.7637648066955001,0.20754376466341817,0.043275866479992056,0.31582746796607114,0.05338458566233186,36.37430066774951,0.5729124410521559,36.37430066774951,0.5729124410521559,40.994405341996035,0.6082095325023955,40.994405341996035,0.6082095325023955,36.37430066774951,0.5729124410521559,38.68435300487277,0.5908246358011497
2.0,56.5,0.05,1.0,104.65,103.91,0.8982322025800287,0.09264557778148742,183.75537505972287,1.3251053562120456,0.13377926421404682,0.0357540122959765,0.0,0.0,99.59866220735785,0.9755670785608208,99.59866220735785,0.9755670785608208,112.99569995222168,1.0391095638285497,112.99569995222168,1.0391095638285497,99.59866220735785,0.9755670785608208,105.97228858098423,1.006297839801301
2.0,114.2,0.57,10.0,228.55,396.81,1.9208050754758257,0.0916750244574796,3776.889083351564,4.06514932069774,0.42003937869175234,0.04287008956960276,0.0,0.0,1232.1811419820608,2.3219168655127356,1232.1811419820608,2.3219168655127356,1455.4758258586742,2.5235498343820795,1455.4758258586742,2.5235498343820795,1232.1811419820608,2.3219168655127356,1332.714942025815,2.4147825044869853
2.0,187.0,0.05,10.0,85.76,89.52,0.9794776119402985,0.10686976900549999,796.1520522388059,3.046881916828746,0.2915111940298507,0.058302238805970144,0.0,0.0,339.8320895522388,1.990626616872509,339.8320895522388,1.990626616872509,393.1203358208955,2.141018248334798,393.1203358208955,2.141018248334798,339.8320895522388,1.990626616872509,364.48227611940297,2.061559249832853
5.0,4.2,0.57,0.05,92.58,91.74,2.7759775329444807,0.17316072091036291,127.57615035644848,1.1738866355772848,0.8317131129833657,0.09478250580462436,0.0,0.0,70.85763663858285,0.8748523107071328,70.85763663858285,0.8748523107071328,80.30892201339383,0.9313722840699855,80.30892201339383,0.9313722840699855,70.85763663858285,0.8748523107071328,75.70749621948585,0.9042965074941065
5.0,19.4,0.57,1.0,110.63,123.83,2.711741842176625,0.1565624882553446,763.4005242700895,2.6268771979943373,0.7321702973876887,0.08135225526529875,0.0,0.0,331.1488746271355,1.730115852880094,331.1488746271355,1.730115852880094,382.36463888637803,1.8590985183119861,382.36463888637803,1.8590985183119861,331.1488746271355,1.730115852880094,355.0302811172377,1.7914151468837358
5.0,44.5,0.05,0.2,99.26,98.11,3.7578077775538987,0.1945719113019138,63.29840822083417,0.7985631377903816,0.6850695144066089,0.083076881434972,0.17126737860165223,0.041538440717486,37.336288535160186,0.6133077273916753,37.336288535160186,0.6133077273916753,41.78924037880314,0.6488511863028256,41.78924037880314,0.6488511863028256,37.336288535160186,0.6133077273916753,39.45194438847471,0.6304448054467868
5.0,56.8,0.05,1.0,88.4,87.88,2.601809954751131,0.1715582679649672,186.52714932126696,1.4525961674898453,0.6334841628959276,0.08465288205370908,0.0,0.0,99.90950226244344,1.0631077035720118,99.90950226244344,1.0631077035720118,113.64253393665157,1.1338205441923823,113.64253393665157,1.1338205441923823,99.90950226244344,1.0631077035720118,106.84389140271493,1.0993822381049168
5.0,133.1,0.57,10.0,82.17,242.53,7.49665327978581,0.3020487683093795,4304.953145917001,7.238149867719629,1.7159547280029208,0.14450945706508356,0.0,0.0,1559.5837897042716,4.3566002569670506,1559.5837897042716,4.3566002569670506,1825.7393209200438,4.713708708231114,1825.7393209200438,4.713708708231114,1559.5837897042716,4.3566002569670506,1680.029207740051,4.521700287592307
